gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000227289	1.1081	0.327	1.2668	0.5285	0.6411
ENSG00000229163	0.1915	0.0488	1.2919	0.9177	NA
ENSG00000278847	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000067646	166.1863	-0.3597	1.2915	NA	NA
ENSG00000233070	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000223600	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000231535	1.1348	-0.5253	1.2243	0.3592	0.4809
ENSG00000232927	0.991	-0.33	1.0672	0.5931	NA
ENSG00000229518	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000229308	13.7496	0.7327	1.3767	NA	NA
ENSG00000099715	0.6307	-0.3321	1.2314	0.5423	NA
ENSG00000231341	112.6347	1.9441	0.5467	1e-04	4e-04
ENSG00000235001	86.3279	2.0235	0.4744	0	0
ENSG00000214207	4.8732	1.8144	1.075	0.0102	0.0291
ENSG00000235175	4.1974	-0.0156	0.8798	0.9802	0.9865
ENSG00000224953	0.3624	0.3253	1.3094	0.4992	NA
ENSG00000237701	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000092377	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000099725	363.3925	-0.5558	1.1571	NA	NA
ENSG00000252633	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000234795	0.2449	0.2498	1.3024	0.6007	NA
ENSG00000239893	3.6096	1.0945	1.4339	0.0599	0.1234
ENSG00000237447	2.1282	0.8	1.0497	0.2153	0.329
ENSG00000225840	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000251705	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000273693	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000278212	3.254	0.4006	1.0283	0.5235	0.6367
ENSG00000274162	1.7697	-1.0188	1.2035	0.1145	0.2035
ENSG00000224567	0.289	0.2865	1.3055	0.5499	NA
ENSG00000271375	0.3008	0.1454	1.2958	0.7585	NA
ENSG00000224060	0.1451	-0.0476	1.2919	0.9197	NA
ENSG00000225117	0.4588	0.3734	1.3117	0.4436	NA
ENSG00000227447	0.2308	-0.1388	1.2948	0.7694	NA
ENSG00000233864	81.4235	-0.1228	1.2691	NA	NA
ENSG00000114374	443.138	-0.2955	1.2831	NA	NA
ENSG00000228411	1.0208	-0.3532	1.2721	0.4955	NA
ENSG00000067048	1214.9923	-0.3549	1.2565	NA	NA
ENSG00000223915	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000183878	242.0613	-0.3721	1.2932	NA	NA
ENSG00000215414	28.799	0.4458	0.5192	0.341	0.4629
ENSG00000154620	8.2283	-0.0029	1.2165	0.9956	0.9971
ENSG00000241859	1.7485	-0.649	1.3488	0.209	0.3217
ENSG00000165246	345.8911	-0.45	1.3056	NA	NA
ENSG00000226555	0.72	-0.3978	1.3158	0.4151	NA
ENSG00000228787	2.9517	-0.1268	1.2159	0.8143	0.8708
ENSG00000234620	0.4114	-0.2768	1.302	0.5652	NA
ENSG00000230663	0.3008	0.1454	1.2958	0.7585	NA
ENSG00000229129	4.031	0.4143	1.1605	0.4834	0.6002
ENSG00000129873	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000226116	0.1716	-0.1269	1.2944	0.7885	NA
ENSG00000233378	0.1716	-0.1269	1.2944	0.7885	NA
ENSG00000182415	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000229465	5.5037	0.4803	1.0782	0.4402	0.5609
ENSG00000233522	0.3008	0.1454	1.2958	0.7585	NA
ENSG00000229406	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000227494	0.5065	-0.0496	1.2908	0.9164	NA
ENSG00000252209	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000251510	0.3086	-0.2162	1.2979	0.6507	NA
ENSG00000238067	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000169953	0.3086	-0.2162	1.2979	0.6507	NA
ENSG00000230904	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000224151	0.5065	-0.0496	1.2908	0.9164	NA
ENSG00000238088	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000176728	7.5026	0.051	1.2685	NA	NA
ENSG00000185275	0.3168	-0.0625	1.2909	0.8949	NA
ENSG00000252766	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000215580	0.3086	-0.2162	1.2979	0.6507	NA
ENSG00000131002	344.5004	-0.2599	1.2793	NA	NA
ENSG00000267793	2.2473	-0.3814	1.2464	0.4806	0.5978
ENSG00000260197	4.6692	0.008	1.2693	0.987	0.9909
ENSG00000012817	281.8809	-0.0186	1.266	NA	NA
ENSG00000229236	3.5999	-1.0163	1.4076	NA	NA
ENSG00000277438	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000198692	343.3875	-0.0626	1.2667	NA	NA
ENSG00000225624	0.4114	-0.2768	1.302	0.5652	NA
ENSG00000280969	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000224482	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000169811	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000242875	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000234414	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000244395	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000230727	0.6951	-0.2508	1.2169	0.6466	NA
ENSG00000223698	0.2449	0.2498	1.3024	0.6007	NA
ENSG00000230977	0.2169	-0.1529	1.2953	0.7471	NA
ENSG00000172342	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000284071	0.8459	0.4453	1.155	0.455	NA
ENSG00000239533	2.1226	0.4487	0.9441	0.4794	0.5967
ENSG00000274234	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000225491	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000233740	0.2526	0.2557	1.3029	0.5923	NA
ENSG00000248792	0.6481	-0.2305	1.151	0.6925	NA
ENSG00000279274	5.3132	1.3167	0.7311	0.0256	0.0624
ENSG00000234399	0.6951	-0.2508	1.2169	0.6466	NA
ENSG00000227633	0.6951	-0.2508	1.2169	0.6466	NA
ENSG00000279115	0.9175	0.7143	1.3072	0.2015	NA
ENSG00000228786	1.0283	-0.3475	1.1172	0.5646	NA
ENSG00000233652	0.2526	0.2557	1.3029	0.5923	NA
ENSG00000172297	2.1226	0.4487	0.9441	0.4794	0.5967
ENSG00000284380	0.8459	0.4453	1.155	0.455	NA
ENSG00000172294	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000233619	0.2169	-0.1529	1.2953	0.7471	NA
ENSG00000197092	0.2449	0.2498	1.3024	0.6007	NA
ENSG00000229238	0.3301	0.1501	1.2638	0.7657	NA
ENSG00000188399	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000237917	11.0999	-0.2626	0.6598	0.6357	0.734
ENSG00000231514	0.3008	0.1454	1.2958	0.7585	NA
ENSG00000235857	0.6613	0.5051	1.3051	0.3295	NA
ENSG00000283047	12.5072	-0.87	0.6177	0.1015	0.1856
ENSG00000226444	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000283023	28.4273	-1.5175	0.5502	0.0018	0.0069
ENSG00000280341	0.5941	-0.1831	1.1593	0.7507	NA
ENSG00000236235	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000279442	5.9467	-0.0623	0.7751	0.9177	0.9442
ENSG00000184624	0.6253	-0.3388	1.2256	0.5376	NA
ENSG00000215268	4.8029	1.1017	0.6939	0.0541	0.1138
ENSG00000231565	0.5346	0.2097	1.2309	0.6947	NA
ENSG00000224435	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000198062	0.4114	-0.2768	1.302	0.5652	NA
ENSG00000236666	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000241838	6.8755	0.7565	0.709	0.1911	0.3001
ENSG00000206195	835.8623	-5.4702	1.32	0	0
ENSG00000271127	42.6561	-2.9291	1.7346	7e-04	0.003
ENSG00000232775	192.5638	-5.4724	2.0278	0	0
ENSG00000272872	107.3852	-1.7727	1.5008	0.0124	0.0345
ENSG00000223875	39.428	-2.7946	1.6935	0.001	0.004
ENSG00000215270	8.6493	-0.6454	0.7367	0.2743	0.393
ENSG00000225293	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000226160	3.9027	-0.0562	0.7854	0.9262	0.95
ENSG00000280263	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000233995	0.8696	0.2339	1.0873	0.7005	NA
ENSG00000239435	11.1555	-0.343	0.5683	0.4939	0.6098
ENSG00000240122	13.7708	-0.3206	0.5183	0.493	0.609
ENSG00000100181	2.7915	-1.1823	1.0102	0.0756	0.148
ENSG00000283633	1.199	-0.7437	1.3008	0.1909	0.2999
ENSG00000267338	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000249263	0.4265	0.1895	1.2958	0.6911	NA
ENSG00000241717	854.6158	0.2572	0.6983	0.6536	0.7487
ENSG00000172967	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000283535	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000220248	0.3843	-0.0625	1.2909	0.8949	NA
ENSG00000237689	1.5636	-0.2881	0.9755	0.6477	0.7437
ENSG00000225480	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000230481	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000280156	7.6886	-1.1237	0.7551	0.0609	0.1251
ENSG00000237438	3.1117	-1.1481	1.3247	0.0711	0.141
ENSG00000273203	0.5914	-0.1856	1.2874	0.7019	NA
ENSG00000177663	859.987	0.5885	0.4325	0.1443	0.2426
ENSG00000235328	2.2712	-0.9763	0.9478	0.133	0.2279
ENSG00000183307	6.9356	0.5186	0.7111	0.3705	0.4924
ENSG00000235478	0.1745	0.0488	1.2919	0.9177	NA
ENSG00000069998	523.208	2.3198	0.2929	0	0
ENSG00000185837	0.5862	0.6424	1.2598	0.2613	NA
ENSG00000093072	883.9041	0.6167	0.5246	0.1913	0.3003
ENSG00000236325	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000203416	0.2027	0.0488	1.2919	0.9177	NA
ENSG00000099954	17.4314	0.2049	0.7992	0.737	0.8143
ENSG00000229492	0.242	0.0488	1.2919	0.9177	NA
ENSG00000182902	11.6019	0.7568	0.542	0.1177	0.2077
ENSG00000236754	0.5729	0.0491	1.1556	0.9319	NA
ENSG00000131100	2893.1768	-0.0801	0.2424	0.7357	0.8135
ENSG00000099968	1662.6953	0.0198	0.2662	0.9392	0.9588
ENSG00000015475	808.9768	0.9582	0.2223	0	1e-04
ENSG00000264757	0.3448	-0.0481	1.2573	0.9241	NA
ENSG00000269220	10.1958	-1.3368	0.9028	0.04	0.0895
ENSG00000243156	1017.8375	-0.7459	0.3561	0.0281	0.0673
ENSG00000093100	7.4311	-1.3366	0.8223	0.0329	0.0766
ENSG00000207780	0.1915	0.0488	1.2919	0.9177	NA
ENSG00000235445	1.1465	-0.9811	1.261	0.1175	0.2075
ENSG00000234913	0.5048	-0.0757	1.1727	0.8936	NA
ENSG00000225335	12.466	-0.0412	0.501	0.9279	0.9511
ENSG00000215193	1540.6425	-0.3306	0.228	0.1395	0.2364
ENSG00000236890	0.9281	0.1069	1.0211	0.8635	NA
ENSG00000183785	3.5942	0.7594	0.8718	0.2297	0.3449
ENSG00000280007	22.2195	-0.7942	0.4839	0.0726	0.1433
ENSG00000184979	618.8262	-0.1828	0.6898	0.7481	0.8222
ENSG00000187979	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000276160	1.2549	0.8377	1.2482	0.1686	0.2731
ENSG00000274044	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000275060	0.1915	0.0488	1.2919	0.9177	NA
ENSG00000277870	0.0887	0.1454	1.2958	0.7585	NA
ENSG00000278044	4.5554	1.2971	0.8475	0.0409	0.0909
ENSG00000274252	1.4246	1.5377	1.3016	0.0277	0.0666
ENSG00000277690	0.2955	0.131	1.2933	0.7826	NA
ENSG00000278558	5.3176	2.4751	1.1145	9e-04	0.0038
ENSG00000274602	349.4746	1.7146	0.3627	0	0
ENSG00000275793	2.9443	0.616	0.9355	0.3342	0.4561
ENSG00000273643	0.1915	0.0488	1.2919	0.9177	NA
ENSG00000278008	0.39	0.19	1.2518	0.713	NA
ENSG00000182824	0.504	0.0614	1.1773	0.9131	NA
ENSG00000197421	3.6514	1.1377	0.9645	0.0837	0.1599
ENSG00000234764	43.7277	-0.5978	0.3844	0.1003	0.1839
ENSG00000161103	72.0515	1.0166	0.3503	0.0024	0.0086
ENSG00000215544	0.4299	0.4835	1.2675	0.3717	NA
ENSG00000183628	69.9548	2.3275	0.5827	0	0
ENSG00000100033	1.6806	1.2531	1.0799	0.0633	0.1288
ENSG00000284294	1.3995	-0.3181	0.9356	0.6146	0.7167
ENSG00000237517	0.8176	0.6071	1.3069	0.2585	NA
ENSG00000283583	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000273032	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000241527	0.1998	-0.1388	1.2948	0.7694	NA
ENSG00000070413	1097.3753	2.0541	0.2905	0	0
ENSG00000206739	4.4789	-1.0964	0.8042	0.0761	0.1487
ENSG00000273311	61.6297	0.549	0.3788	0.1262	0.2188
ENSG00000237347	0.2281	-0.16	1.2955	0.736	NA
ENSG00000281530	3.8334	0.0115	0.7757	0.9848	0.9896
ENSG00000223461	1.6059	1.952	1.3154	0.0088	0.0258
ENSG00000272682	0.1774	0.2202	1.3001	0.6436	NA
ENSG00000231086	0.2591	0.0488	1.2919	0.9177	NA
ENSG00000100056	348.8773	2.739	0.3701	0	0
ENSG00000260924	11.9352	1.7411	0.6461	0.0014	0.0056
ENSG00000100075	1113.3092	2.9214	0.4172	0	0
ENSG00000070371	178.2934	0.4237	0.2938	0.1366	0.2326
ENSG00000251940	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000233471	0.476	-0.4157	1.2548	0.4411	NA
ENSG00000100084	167.4377	2.446	0.306	0	0
ENSG00000242259	445.2379	0.3493	0.2998	0.2285	0.3436
ENSG00000244296	0.4562	-0.2969	1.3038	0.5383	NA
ENSG00000185608	583.7039	1.2979	0.3054	0	1e-04
ENSG00000185065	4.7696	-0.2315	0.6454	0.6721	0.7641
ENSG00000070010	1894.1344	0.2025	0.271	0.4428	0.5632
ENSG00000273212	0.7786	-0.0592	1.1382	0.9192	NA
ENSG00000093009	614.7318	1.4795	0.576	0.0033	0.0114
ENSG00000184113	978.5115	4.4978	0.5588	0	0
ENSG00000281548	0.4308	-0.1357	1.2913	0.776	NA
ENSG00000225007	3.1402	-1.2287	1.3257	0.0587	0.1214
ENSG00000184702	339.7599	0.5053	0.4865	0.2557	0.3734
ENSG00000184058	1103.4821	0.9818	0.8037	0.1115	0.1993
ENSG00000185838	64.6675	4.1703	0.4847	0	0
ENSG00000235776	57.0036	1.5587	0.4033	0	2e-04
ENSG00000215012	1909.4865	0.2222	0.3163	0.4661	0.5845
ENSG00000184470	1195.4247	2.1582	0.4263	0	0
ENSG00000232926	15.8699	-0.2118	0.6173	0.6902	0.7788
ENSG00000093010	1440.6064	3.261	0.2483	0	0
ENSG00000284031	0.3766	0.2264	1.2558	0.6612	NA
ENSG00000099889	1108.9347	3.8601	0.5288	0	0
ENSG00000183597	369.1293	1.3888	0.2677	0	0
ENSG00000236540	71.9045	0.2595	0.3165	0.3949	0.5162
ENSG00000277950	0.3478	0.1811	1.2614	0.7215	NA
ENSG00000128191	981.7075	0.0849	0.2316	0.7084	0.7929
ENSG00000099899	428.6124	3.0586	0.4432	0	0
ENSG00000099901	2436.7921	1.4846	0.4303	2e-04	0.0011
ENSG00000099904	980.4552	3.7795	0.4776	0	0
ENSG00000234409	75.5428	3.0748	0.6383	0	0
ENSG00000249923	1.1472	-0.1743	1.0572	0.7769	0.844
ENSG00000236499	2.415	0.8392	0.8677	0.1847	0.2926
ENSG00000040608	4.453	3.2475	1.5181	2e-04	0.0013
ENSG00000161132	1.1672	1.1312	1.1587	0.0883	0.1668
ENSG00000128185	386.5921	3.9445	0.5325	0	0
ENSG00000273343	11.0042	-0.6357	0.5082	0.1672	0.2715
ENSG00000273139	1.1941	0.631	1.1393	0.3072	0.4286
ENSG00000161133	66.907	0.1303	0.6979	0.8201	0.8743
ENSG00000185252	231.6598	0.9354	0.2395	1e-04	4e-04
ENSG00000244486	125.2243	3.9831	0.4993	0	0
ENSG00000099910	325.5507	0.9025	0.268	5e-04	0.0025
ENSG00000215493	18.9172	-0.7953	0.4509	0.0567	0.1181
ENSG00000255156	0.1998	-0.1388	1.2948	0.7694	NA
ENSG00000201916	0.3198	-0.2228	1.2983	0.6412	NA
ENSG00000242876	1.0646	0.3418	1.133	0.5671	0.6753
ENSG00000236670	2.9071	-0.8025	0.7876	0.1883	0.2969
ENSG00000099917	1529.6524	1.888	0.4178	0	0
ENSG00000236003	2.0405	-1.4277	1.335	0.0357	0.0817
ENSG00000250261	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000229107	53.4541	6.713	1.203	0	0
ENSG00000217261	42.2928	1.0532	0.5156	0.0235	0.0583
ENSG00000235062	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000226287	8.5837	3.05	1.0372	0	3e-04
ENSG00000241973	1804.2489	0.5185	0.2561	0.0381	0.086
ENSG00000099937	104.7476	0.4387	0.8191	0.4768	0.5945
ENSG00000099940	1349.7893	-0.5707	0.2303	0.0115	0.0323
ENSG00000099942	2077.6021	-0.2429	0.2608	0.3398	0.4617
ENSG00000237476	4.5475	1.8398	0.9158	0.0057	0.0179
ENSG00000183773	3.6561	1.826	1.0712	0.0097	0.028
ENSG00000099949	1256.5226	1.8695	0.333	0	0
ENSG00000272829	2.1623	0.5519	0.919	0.3849	0.5066
ENSG00000184436	176.9332	2.529	0.3237	0	0
ENSG00000230513	10.3613	1.2042	0.5588	0.0148	0.0398
ENSG00000161149	1.3537	-0.1338	0.9249	0.8317	0.8831
ENSG00000099957	1.7905	1.8214	1.3562	0.0127	0.035
ENSG00000099960	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000206145	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000187905	0.3914	-0.1855	1.1939	0.7392	NA
ENSG00000169668	51.9983	1.5806	0.4262	1e-04	4e-04
ENSG00000239511	0.3336	0.3068	1.3075	0.523	NA
ENSG00000224688	8.7861	-0.149	0.5596	0.7637	0.8338
ENSG00000215498	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000283972	12.2034	0.5651	0.8372	0.3637	0.4853
ENSG00000133475	3.5874	0.9376	0.8882	0.1422	0.2399
ENSG00000226885	8.5468	-0.0991	0.5987	0.849	0.8955
ENSG00000229266	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000169662	1.7351	1.739	1.3546	0.0158	0.0421
ENSG00000206142	0.2338	0.0488	1.2919	0.9177	NA
ENSG00000274600	2.3956	0.7526	0.9577	0.2422	0.3588
ENSG00000169635	126.8366	0.9094	0.271	6e-04	0.0025
ENSG00000276800	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000206140	9.6467	2.3088	0.8264	3e-04	0.0015
ENSG00000183506	493.877	1.5807	0.3996	0	2e-04
ENSG00000183246	2.1013	0.452	0.9582	0.4763	0.594
ENSG00000185651	5593.671	-0.1085	0.2692	0.679	0.7697
ENSG00000161179	193.0063	3.8399	0.6166	0	0
ENSG00000161180	4.6011	1.815	0.8983	0.0059	0.0184
ENSG00000273342	0.9975	0.4058	1.082	0.5109	NA
ENSG00000128228	239.4431	3.7596	0.5777	0	0
ENSG00000207751	10.0579	1.3179	0.7661	0.0294	0.07
ENSG00000212102	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000272954	1.1779	0.6578	1.0147	0.3041	0.4255
ENSG00000100023	887.7237	0.8449	0.2852	0.0023	0.0083
ENSG00000100027	89.6	-0.572	0.5519	0.2435	0.3602
ENSG00000244671	0.6012	-0.2725	1.2264	0.6155	NA
ENSG00000100030	5535.0228	-0.3802	0.2234	0.0831	0.1589
ENSG00000200985	0.4148	0.0488	1.2919	0.9177	NA
ENSG00000225544	80.3823	-0.3517	0.4816	0.4251	0.5468
ENSG00000100034	4060.5519	1.7583	0.2176	0	0
ENSG00000224086	107.1985	0.4047	0.4167	0.3	0.4208
ENSG00000100038	8.4334	-0.0545	0.6339	0.9197	0.9454
ENSG00000263366	31.6151	5.7257	1.0723	0	0
ENSG00000228050	27.3414	5.2263	0.8008	0	0
ENSG00000279278	46.5709	0.4852	0.3775	0.1753	0.2815
ENSG00000274422	70.2559	-1.493	0.4253	2e-04	9e-04
ENSG00000234630	2.8605	2.3004	1.2897	0.0029	0.0102
ENSG00000272779	631.4042	-0.5571	0.2983	0.0536	0.1129
ENSG00000211643	41.1539	-0.0121	0.4288	0.9759	0.9836
ENSG00000211644	2.4682	0.3678	0.8516	0.5551	0.6644
ENSG00000211645	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000253818	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000230821	0.2057	-0.1467	1.2951	0.7569	NA
ENSG00000275004	93.2943	-2.2613	0.7003	1e-04	5e-04
ENSG00000169548	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000215456	27.8359	3.4477	1.2436	NA	NA
ENSG00000183169	0.4898	0.384	1.3112	0.433	NA
ENSG00000100121	8.0437	1.7409	0.9678	0.0103	0.0294
ENSG00000211670	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000211677	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000237472	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000100218	1.0165	-0.0766	1.1094	0.8978	NA
ENSG00000128266	21.9969	2.3386	0.8632	3e-04	0.0017
ENSG00000283438	0.2915	-0.2057	1.2974	0.6663	NA
ENSG00000275635	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000100228	47.0518	0.9188	0.6768	0.103	0.1876
ENSG00000186716	3231.86	1.5569	0.2585	0	0
ENSG00000236794	0.1774	0.2202	1.3001	0.6436	NA
ENSG00000240160	2.124	-1.024	1.0095	0.1195	0.2101
ENSG00000230701	12.0579	0.1174	0.5464	0.8095	0.8671
ENSG00000214526	0.3973	-0.1172	1.291	0.8056	NA
ENSG00000236611	1.5577	-0.1158	0.9815	0.8535	0.8991
ENSG00000215478	0.114	-0.0476	1.2919	0.9197	NA
ENSG00000133519	2.1923	-0.3093	0.8975	0.6231	0.7239
ENSG00000234928	0.5143	-0.3246	1.3066	0.5025	NA
ENSG00000225413	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000280623	3.1885	-0.9491	1.3938	NA	NA
ENSG00000128322	0.1029	-0.0476	1.2919	0.9197	NA
ENSG00000272733	0.3878	-0.1354	1.2496	0.7926	NA
ENSG00000278655	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000189269	5.1283	-0.8165	0.8902	0.1997	0.3107
ENSG00000275609	0.7157	0.263	1.284	0.5961	NA
ENSG00000211683	0.8187	-0.4226	1.0918	0.4924	NA
ENSG00000228315	4.4873	-0.2892	0.8575	0.6429	0.7402
ENSG00000234353	6.2325	1.0599	0.7749	0.0809	0.1557
ENSG00000244723	1.6566	0.5631	1.0009	0.3766	0.4984
ENSG00000273000	2.6497	0.2322	0.8249	0.7066	0.7917
ENSG00000272578	54.6804	-1.097	0.4854	0.0133	0.0363
ENSG00000159496	21.2418	0.168	0.5044	0.7137	0.7969
ENSG00000187792	228.8424	-0.7037	0.296	0.014	0.0381
ENSG00000128218	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000169314	1.7779	-0.7791	1.1296	0.2191	0.3331
ENSG00000250479	312.0924	3.6157	0.5094	0	0
ENSG00000099953	84.3493	1.6676	0.6652	0.0027	0.0097
ENSG00000099956	1427.8627	1.2492	0.3369	1e-04	6e-04
ENSG00000099958	12.0351	1.6469	0.5353	5e-04	0.0025
ENSG00000272973	0.2027	0.0488	1.2919	0.9177	NA
ENSG00000133460	93.1776	-0.0335	0.3304	0.9159	0.9429
ENSG00000279467	1.5649	-0.433	0.9881	0.4941	0.6099
ENSG00000244425	2.5159	0.0612	0.8234	0.9208	0.9461
ENSG00000240972	3.9511	2.9385	1.3032	4e-04	0.0017
ENSG00000218537	13.7775	0.9095	0.606	0.0828	0.1585
ENSG00000273295	23.2545	-0.2839	0.564	0.5691	0.677
ENSG00000225282	4.1678	-1.3908	0.7929	0.024	0.0593
ENSG00000231271	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000133433	219.7305	1.0815	0.4526	0.0097	0.0281
ENSG00000228039	0.9341	0.5105	1.1644	0.3935	NA
ENSG00000099974	231.4014	3.2078	0.3221	0	0
ENSG00000272787	3.9277	0.8028	0.8912	0.2073	0.3197
ENSG00000099977	280.5839	3.4821	0.3325	0	0
ENSG00000250470	0.4265	0.1895	1.2958	0.6911	NA
ENSG00000099984	124.0912	1.315	0.4449	0.0014	0.0055
ENSG00000224205	0.0963	0.1454	1.2958	0.7585	NA
ENSG00000276950	0.3168	-0.0625	1.2909	0.8949	NA
ENSG00000235689	0.1716	-0.1269	1.2944	0.7885	NA
ENSG00000099991	1413.2824	0.9879	0.3575	0.0037	0.0125
ENSG00000232545	12.1636	-1.6253	0.7303	0.0059	0.0183
ENSG00000099994	5.1555	1.0015	0.6866	0.0781	0.1519
ENSG00000099998	1736.4072	2.0917	0.5206	0	1e-04
ENSG00000230712	1.28	1.4774	1.2877	0.0328	0.0763
ENSG00000128262	58.0134	1.0648	0.4555	0.0113	0.0319
ENSG00000225098	2.0606	0.7684	0.9995	0.2338	0.3497
ENSG00000215464	0.8271	1.0576	1.2309	0.1011	NA
ENSG00000100014	802.1843	0.9905	0.2109	0	0
ENSG00000258555	0.3478	-0.0775	1.2606	0.8776	NA
ENSG00000128271	2.5023	0.2595	0.8975	0.6799	0.7704
ENSG00000178803	3.4871	0.4272	0.776	0.4793	0.5967
ENSG00000100024	3.8869	-0.2118	0.9289	0.7368	0.8143
ENSG00000138867	2323.1234	1.1343	0.2855	0	3e-04
ENSG00000100028	3204.4149	0.4694	0.282	0.0865	0.1641
ENSG00000100031	87.7496	1.253	0.5914	0.0149	0.0401
ENSG00000178026	107.965	1.9904	0.5714	1e-04	4e-04
ENSG00000230947	0.0858	-0.0476	1.2919	0.9197	NA
ENSG00000215481	81.5301	1.3676	0.5051	0.0027	0.0097
ENSG00000284128	16.9184	3.2453	0.9121	0	0
ENSG00000284070	40.8046	1.9698	0.4118	0	0
ENSG00000224334	10.001	1.0253	0.6402	0.0595	0.1227
ENSG00000282012	0.7683	0.7234	1.1737	0.2415	NA
ENSG00000184571	1.9143	0.3064	1.004	0.6257	0.7257
ENSG00000167037	48.6611	-0.7772	0.5838	0.1282	0.2215
ENSG00000199783	0.1562	0.1454	1.2958	0.7585	NA
ENSG00000206069	0.3773	-0.26	1.3006	0.5883	NA
ENSG00000197077	2877.1342	-0.6334	0.3011	0.0296	0.0704
ENSG00000279085	2.061	-0.7441	1.0686	0.2453	0.362
ENSG00000279548	0.7506	-0.4225	1.2228	0.4511	NA
ENSG00000279006	4.3341	-1.4427	0.9718	0.0313	0.0735
ENSG00000279110	17.9243	-2.444	0.7897	1e-04	5e-04
ENSG00000203280	2.214	-1.6068	1.3461	0.0225	0.0562
ENSG00000271181	0.2885	-0.0467	1.2722	0.9243	NA
ENSG00000100053	4.0932	1.2572	0.8049	0.0425	0.0936
ENSG00000236641	2.4428	-0.6442	0.898	0.31	0.4312
ENSG00000244752	12.0689	4.0167	1.0959	0	0
ENSG00000230637	1.824	-0.5829	0.988	0.361	0.4828
ENSG00000231466	13.1509	-1.6025	0.7435	0.0072	0.0218
ENSG00000100068	63.1848	1.8335	0.5388	1e-04	7e-04
ENSG00000272942	0.114	-0.0476	1.2919	0.9197	NA
